Scenario,Age0,Age1,Arm,Year0,N0,Index,A,M,L,U
Second_85,70,85,ReRZV_2d,2024,0.6249134990564751,dC_Hosp_d,-17.35726903142772,-17.28601780065049,-21.869507314520863,-13.664124009482222
Second_85,70,85,ReRZV_2d,2024,0.6249134990564751,dC_GP_NonPHN_d,-4.8059475246387855,-4.824609577893291,-5.332285797890539,-4.185988125856877
Second_85,70,85,ReRZV_2d,2024,0.6249134990564751,dC_GP_PHN_d,-2.1097612374313464,-2.109701075942863,-2.507005748596116,-1.7162366816795986
Second_85,70,85,ReRZV_2d,2024,0.6249134990564751,dC_GP_d,-6.915708762070131,-6.944769309106697,-7.713482433375531,-5.984574780272142
Second_85,70,85,ReRZV_2d,2024,0.6249134990564751,dC_Med_d,-24.27297779349785,-24.235413324826283,-28.972575245206517,-20.017131106523152
Second_85,70,85,ReRZV_2d,2024,0.6249134990564751,dC_VacZVL_d,0,0,0,0
Second_85,70,85,ReRZV_2d,2024,0.6249134990564751,dC_VacRZV_d,170,170,170,170
Second_85,70,85,ReRZV_2d,2024,0.6249134990564751,dC_Vac_d,170,170,170,170
Second_85,70,85,ReRZV_2d,2024,0.6249134990564751,dC_All_d,145.72702220650214,145.76458667517372,141.0274247547935,149.98286889347685
Second_85,70,85,ReRZV_2d,2024,0.6249134990564751,dN_VacZVL,0,0,0,0
Second_85,70,85,ReRZV_2d,2024,0.6249134990564751,dN_VacRZV,2,2,2,2
Second_85,70,85,ReRZV_2d,2024,0.6249134990564751,dN_VacZVL_d,0,0,0,0
Second_85,70,85,ReRZV_2d,2024,0.6249134990564751,dN_VacRZV_d,2,2,2,2
Second_85,70,85,ReRZV_2d,2024,0.6249134990564751,ICER,20044.786696340314,19831.052792355626,16466.188805259964,24883.714000138116
Second_85,70,85,ReRZV_2d,2024,0.6249134990564751,Price0,85,85,85,85
Second_85,70,85,ReRZV_2d,2024,0.6249134990564751,Thres20,85.58496658678706,85.61903388056989,70.52804015943525,100.56770897268635
Second_85,70,85,ReRZV_2d,2024,0.6249134990564751,Thres30,122.30920543180612,122.36132805994659,100.17425086294641,144.29844292753145
Second_85,70,85,ReRZV_2d,2024,0.6249134990564751,Thres20_50,NA,85.61903388056989,NA,NA
