Scenario,Age0,Age1,Arm,Year0,N0,Index,A,M,L,U
Second_98,70,98,ReRZV_1d,2024,0.07366831173982347,Thres20_50,NA,26.88203258497436,NA,NA
Second_98,70,98,ReRZV_1d,2024,0.07366831173982347,Thres30_90,NA,27.84438964795206,NA,NA
Second_98,70,98,ReRZV_1d,2024,0.07366831173982347,Thres,NA,26.88203258497436,NA,NA
Second_98,70,98,ReRZV_2d,2024,0.07366831173982347,N0,0.07366831173982347,0.07366831173982347,0.07366831173982347,0.07366831173982347
Second_98,70,98,ReRZV_2d,2024,0.07366831173982347,dYear_Life,3.3112303301458226e-5,3.2891473781593257e-5,2.3099365332237573e-5,4.431105473054474e-5
Second_98,70,98,ReRZV_2d,2024,0.07366831173982347,dYear_Immunised,1.1422625652080811,1.1488370513519868,0.8412858310941642,1.4117635435209224
Second_98,70,98,ReRZV_2d,2024,0.07366831173982347,dRisk_HZ,-0.18178904275892305,-0.18174264119274042,-0.2264626136796212,-0.13265211436687144
Second_98,70,98,ReRZV_2d,2024,0.07366831173982347,dRisk_Hosp,-0.021007889840782723,-0.020623809034193592,-0.03136845517657598,-0.012910402838061772
Second_98,70,98,ReRZV_2d,2024,0.07366831173982347,dRisk_PHN,-0.013863537700229338,-0.013542069745758167,-0.02175471246031624,-0.007695303650373954
Second_98,70,98,ReRZV_2d,2024,0.07366831173982347,dRisk_Death,-5.660336877489794e-4,-5.625759811899166e-4,-7.501530488774788e-4,-3.96803602358309e-4
Second_98,70,98,ReRZV_2d,2024,0.07366831173982347,dQ_Life,1.5066779836318996e-5,1.4964564960947983e-5,1.0498546470012323e-5,2.0157046815492235e-5
Second_98,70,98,ReRZV_2d,2024,0.07366831173982347,dQ_HZ,0.0013265670532870847,0.001322017223888986,9.075621537331828e-4,0.0017896123932902217
Second_98,70,98,ReRZV_2d,2024,0.07366831173982347,dQ_HZ_Norm,3.4362860174098615e-4,3.41161409880614e-4,2.3554243635559815e-4,4.6492385184316275e-4
